Session,Channel,Network,ADAPT,TP,FP,FN,Precision,Recall,F1,Mean_Latency,Num_Spikes,Num_Ripples,Duration_min
2025-09-24_14-22-55,25,dsb4updn_median_200_11f,0,264,24,0,0.9166666666666666,1.0,0.9565217391304348,22.387121212121738,7384,264,6.399816666666666
2025-09-24_15-13-10,14,dsb4updn_median_200_11f,0,79,14,5,0.8494623655913979,0.9404761904761905,0.8926553672316385,33.692827004219275,1043,84,5.505122777777777
2025-09-25_11-21-53,21,dsb4updn_median_200_11f,0,135,51,67,0.7258064516129032,0.6683168316831684,0.6958762886597939,42.812592592589986,937,202,10.375891666666666
2025-09-22_17-42-27,24,dsb4updn_median_200_11f,0,50,72,59,0.4098360655737705,0.45871559633027525,0.43290043290043295,48.837333333332026,476,109,10.506606666666666
2025-09-24_11-34-51,30,dsb4updn_median_200_11f,0,15,22,56,0.40540540540540543,0.2112676056338028,0.2777777777777778,55.584444444443825,79,71,6.631564999999999
2025-09-25_16-41-14,21,dsb4updn_median_200_11f,0,112,88,32,0.56,0.7777777777777778,0.6511627906976745,44.768154761902615,1468,144,10.42450111111111
2025-09-22_17-55-26,26,dsb4updn_median_200_11f,0,166,99,19,0.6264150943396226,0.8972972972972973,0.7377777777777778,39.524899598392985,2151,185,10.399793333333333
2025-09-23_15-50-26,28,dsb4updn_median_200_11f,0,112,72,27,0.6086956521739131,0.8057553956834532,0.693498452012384,41.8747023809525,1215,139,10.387617777777779
2025-09-24_10-24-40,30,dsb4updn_median_200_11f,0,63,53,29,0.5431034482758621,0.6847826086956522,0.6057692307692307,49.04708994709215,532,92,10.413201666666668
2025-09-24_17-38-17,13,dsb4updn_median_200_11f,0,15,84,0,0.15151515151515152,1.0,0.2631578947368421,46.87777777776876,384,15,10.479719999999999
2025-09-24_16-29-07,5,dsb4updn_median_200_11f,0,35,186,5,0.1583710407239819,0.875,0.26819923371647514,37.78190476190421,1377,40,10.618442222222223
PV01ai32FPGA_250611_122326,20,dsb4updn_median_200_11f,0,135,131,34,0.5075187969924813,0.7988165680473372,0.6206896551724138,34.064444444442856,2003,169,11.670613333333334
Calbai32FPGA_251003_144832,11,dsb4updn_median_200_11f,0,160,100,33,0.6153846153846154,0.8290155440414507,0.7064017660044151,38.55374999999982,1851,193,11.366826666666666
PV01ai32FPGA_250611_115923,29,dsb4updn_median_200_11f,0,100,32,110,0.7575757575757576,0.47619047619047616,0.5847953216374269,40.30966666667112,893,210,11.266702222222222
Calbai32FPGA_251003_150055,5,dsb4updn_median_200_11f,0,175,143,11,0.550314465408805,0.9408602150537635,0.6944444444444444,37.57257142857319,2592,186,11.173404444444445
Calb_251210_162849,15,dsb4updn_median_200_11f,0,101,160,12,0.38697318007662834,0.8938053097345132,0.5401069518716577,34.87722772277125,2024,113,11.705315555555556
Calb_251211_105518,12,dsb4updn_median_200_11f,0,121,185,10,0.3954248366013072,0.9236641221374046,0.5537757437070938,42.52727272727239,2388,131,10.845724444444445
Calb_251210_122327,13,dsb4updn_median_200_11f,0,80,158,11,0.33613445378151263,0.8791208791208791,0.48632218844984804,37.17666666666628,1463,91,10.954382222222222
Calb_251209_160255,11,dsb4updn_median_200_11f,0,63,53,3,0.5431034482758621,0.9545454545454546,0.6923076923076923,32.35661375661296,1122,66,5.828693333333334
Calb_251210_121141,15,dsb4updn_median_200_11f,0,52,127,17,0.2905027932960894,0.7536231884057971,0.4193548387096774,36.7352564102569,1112,69,10.848568888888888
Calb_251210_165332,15,dsb4updn_median_200_11f,0,82,113,9,0.4205128205128205,0.9010989010989011,0.5734265734265734,38.493902439025725,1451,91,11.109688888888888
Calb_251210_115904,15,dsb4updn_median_200_11f,0,51,123,5,0.29310344827586204,0.9107142857142857,0.4434782608695652,37.413071895421396,1032,56,11.571626666666667
Calb_251211_104316,5,dsb4updn_median_200_11f,0,97,271,7,0.26358695652173914,0.9326923076923077,0.41101694915254244,38.01477663230144,2778,104,11.098311111111112
Calb_251211_110650,5,dsb4updn_median_200_11f,0,65,133,3,0.3282828282828283,0.9558823529411765,0.48872180451127817,41.03589743589691,1247,68,10.853688888888888
Calb_251210_164150,15,dsb4updn_median_200_11f,0,112,147,6,0.43243243243243246,0.9491525423728814,0.5941644562334217,38.3267857142885,1899,118,10.902613333333333
2025-09-22_17-55-26,26,dsb4updn_median_200_12b,120,132,30,53,0.8148148148148148,0.7135135135135136,0.7608069164265131,30.00984848484946,1565,185,10.399793333333333
2025-09-24_10-24-40,30,dsb4updn_median_200_12b,120,34,12,58,0.7391304347826086,0.3695652173913043,0.49275362318840565,35.72647058823821,236,92,10.413201666666668
2025-09-23_16-17-52,24,dsb4updn_median_200_12b,120,14,6,58,0.7,0.19444444444444445,0.30434782608695654,27.59285714285735,88,72,10.371521111111111
2025-09-23_15-50-26,28,dsb4updn_median_200_12b,120,80,24,59,0.7692307692307693,0.5755395683453237,0.6584362139917695,32.194166666666455,675,139,10.387617777777779
2025-09-22_17-42-27,24,dsb4updn_median_200_12b,120,24,13,85,0.6486486486486487,0.22018348623853212,0.3287671232876712,38.84583333333452,144,109,10.506606666666666
2025-09-24_11-34-51,30,dsb4updn_median_200_12b,120,4,2,67,0.6666666666666666,0.056338028169014086,0.1038961038961039,39.65833333333194,9,71,6.631564999999999
2025-09-25_11-21-53,21,dsb4updn_median_200_12b,120,91,19,111,0.8272727272727273,0.4504950495049505,0.5833333333333334,32.26923076922957,605,202,10.375891666666666
2025-09-24_14-22-55,25,dsb4updn_median_200_12b,120,259,29,5,0.8993055555555556,0.9810606060606061,0.9384057971014492,18.983526383526947,5587,264,6.399816666666666
2025-09-24_15-13-10,14,dsb4updn_median_200_12b,120,68,12,16,0.85,0.8095238095238095,0.8292682926829269,24.388725490197004,841,84,5.505122777777777
2025-09-25_12-52-22,25,dsb4updn_median_200_12b,120,6,47,42,0.11320754716981132,0.125,0.1188118811881188,40.17222222222032,137,48,10.408511666666667
2025-09-25_16-41-14,21,dsb4updn_median_200_12b,120,84,44,60,0.65625,0.5833333333333334,0.6176470588235293,30.194841269838175,1074,144,10.42450111111111
2025-09-24_16-29-07,5,dsb4updn_median_200_12b,120,30,87,10,0.2564102564102564,0.75,0.38216560509554137,22.395555555552967,806,40,10.618442222222223
2025-09-24_17-38-17,13,dsb4updn_median_200_12b,120,10,28,5,0.2631578947368421,0.6666666666666666,0.3773584905660377,33.00333333333047,204,15,10.479719999999999
Calbai32FPGA_251003_150055,5,dsb4updn_median_200_12b,120,144,42,42,0.7741935483870968,0.7741935483870968,0.7741935483870968,25.432870370371973,1670,186,11.173404444444445
PV01ai32FPGA_250611_115923,29,dsb4updn_median_200_12b,120,83,9,127,0.9021739130434783,0.3952380952380952,0.5496688741721855,28.765863453818593,824,210,11.266702222222222
Calbai32FPGA_251003_144832,11,dsb4updn_median_200_12b,120,127,39,66,0.7650602409638554,0.6580310880829016,0.7075208913649025,26.12309711286125,1335,193,11.366826666666666
PV01ai32FPGA_250611_122326,20,dsb4updn_median_200_12b,120,111,43,58,0.7207792207792207,0.6568047337278107,0.6873065015479876,21.99309309309059,1741,169,11.670613333333334
Calb_251210_122327,13,dsb4updn_median_200_12b,120,62,47,29,0.5688073394495413,0.6813186813186813,0.6200000000000001,27.200537634410026,801,91,10.954382222222222
Calb_251211_110650,5,dsb4updn_median_200_12b,120,54,61,14,0.46956521739130436,0.7941176470588235,0.5901639344262295,27.195679012342698,1003,68,10.853688888888888
Calb_251210_165332,15,dsb4updn_median_200_12b,120,70,44,21,0.6140350877192983,0.7692307692307693,0.6829268292682926,27.245714285715284,1021,91,11.109688888888888
Calb_251211_104316,5,dsb4updn_median_200_12b,120,91,111,13,0.4504950495049505,0.875,0.5947712418300654,26.65274725274607,2055,104,11.098311111111112
Calb_251209_160255,11,dsb4updn_median_200_12b,120,54,20,12,0.7297297297297297,0.8181818181818182,0.7714285714285715,24.913580246912414,878,66,5.828693333333334
Calb_251210_121141,15,dsb4updn_median_200_12b,120,49,58,20,0.45794392523364486,0.7101449275362319,0.5568181818181819,24.83945578231155,882,69,10.848568888888888
Calb_251210_162849,15,dsb4updn_median_200_12b,120,89,71,24,0.55625,0.7876106194690266,0.652014652014652,26.859176029960917,1209,113,11.705315555555556
Calb_251210_164150,15,dsb4updn_median_200_12b,120,94,78,24,0.5465116279069767,0.7966101694915254,0.6482758620689655,28.11702127659745,1168,118,10.902613333333333
Calb_251210_115904,15,dsb4updn_median_200_12b,120,41,54,15,0.43157894736842106,0.7321428571428571,0.5430463576158939,26.827642276419947,650,56,11.571626666666667
Calb_251211_105518,12,dsb4updn_median_200_12b,120,102,85,29,0.5454545454545454,0.7786259541984732,0.6415094339622641,30.172222222221926,1956,131,10.845724444444445
2025-09-23_15-50-26,28,dsb4updn_median_200_12b,20,75,24,64,0.7575757575757576,0.539568345323741,0.6302521008403361,30.860888888887786,604,139,10.387617777777779
2025-09-25_12-52-22,25,dsb4updn_median_200_12b,20,6,42,42,0.125,0.125,0.125,23.488888888884503,144,48,10.408511666666667
2025-09-25_11-21-53,21,dsb4updn_median_200_12b,20,92,21,110,0.8141592920353983,0.45544554455445546,0.5841269841269842,34.06123188405621,571,202,10.375891666666666
2025-09-23_16-17-52,24,dsb4updn_median_200_12b,20,14,9,58,0.6086956521739131,0.19444444444444445,0.2947368421052632,32.17380952381375,81,72,10.371521111111111
2025-09-24_15-13-10,14,dsb4updn_median_200_12b,20,71,10,13,0.8765432098765432,0.8452380952380952,0.8606060606060606,25.400469483568706,808,84,5.505122777777777
2025-09-25_16-41-14,21,dsb4updn_median_200_12b,20,82,45,62,0.6456692913385826,0.5694444444444444,0.6051660516605165,33.70487804877928,1060,144,10.42450111111111
2025-09-24_10-24-40,30,dsb4updn_median_200_12b,20,41,16,51,0.7192982456140351,0.44565217391304346,0.5503355704697986,35.96991869919009,252,92,10.413201666666668
2025-09-24_11-34-51,30,dsb4updn_median_200_12b,20,5,2,66,0.7142857142857143,0.07042253521126761,0.12820512820512822,43.04666666666672,20,71,6.631564999999999
2025-09-24_14-22-55,25,dsb4updn_median_200_12b,20,254,26,10,0.9071428571428571,0.9621212121212122,0.9338235294117646,20.13267716535502,5408,264,6.399816666666666
2025-09-22_17-42-27,24,dsb4updn_median_200_12b,20,24,17,85,0.5853658536585366,0.22018348623853212,0.32,37.831944444447196,148,109,10.506606666666666
2025-09-22_17-55-26,26,dsb4updn_median_200_12b,20,135,26,50,0.8385093167701864,0.7297297297297297,0.7803468208092486,29.267407407406793,1587,185,10.399793333333333
2025-09-24_16-29-07,5,dsb4updn_median_200_12b,20,32,84,8,0.27586206896551724,0.8,0.4102564102564103,26.53854166666612,797,40,10.618442222222223
2025-09-24_17-38-17,13,dsb4updn_median_200_12b,20,12,24,3,0.3333333333333333,0.8,0.47058823529411764,31.658333333331104,212,15,10.479719999999999
PV01ai32FPGA_250611_115923,29,dsb4updn_median_200_12b,20,78,11,132,0.8764044943820225,0.37142857142857144,0.5217391304347827,26.63504273504549,919,210,11.266702222222222
Calbai32FPGA_251003_150055,5,dsb4updn_median_200_12b,20,144,49,42,0.7461139896373057,0.7741935483870968,0.7598944591029023,26.1550925925943,1765,186,11.173404444444445
Calbai32FPGA_251003_144832,11,dsb4updn_median_200_12b,20,135,40,58,0.7714285714285715,0.6994818652849741,0.7336956521739131,27.04839506172971,1455,193,11.366826666666666
PV01ai32FPGA_250611_122326,20,dsb4updn_median_200_12b,20,115,55,54,0.6764705882352942,0.6804733727810651,0.6784660766961653,24.216521739129238,1698,169,11.670613333333334
Calb_251211_104316,5,dsb4updn_median_200_12b,20,93,107,11,0.465,0.8942307692307693,0.611842105263158,25.597491039425496,2076,104,11.098311111111112
Calb_251210_162849,15,dsb4updn_median_200_12b,20,88,78,25,0.5301204819277109,0.7787610619469026,0.6308243727598566,26.599999999998296,1346,113,11.705315555555556
Calb_251210_164150,15,dsb4updn_median_200_12b,20,97,70,21,0.5808383233532934,0.8220338983050848,0.6807017543859649,27.703780068732083,1338,118,10.902613333333333
Calb_251211_105518,12,dsb4updn_median_200_12b,20,111,95,20,0.5388349514563107,0.8473282442748091,0.658753709198813,30.88438438438377,2179,131,10.845724444444445
Calb_251209_160255,11,dsb4updn_median_200_12b,20,56,23,10,0.7088607594936709,0.8484848484848485,0.7724137931034484,25.954761904760876,893,66,5.828693333333334
Calb_251211_110650,5,dsb4updn_median_200_12b,20,61,53,7,0.5350877192982456,0.8970588235294118,0.6703296703296703,25.908743169396775,999,68,10.853688888888888
Calb_251210_165332,15,dsb4updn_median_200_12b,20,70,62,21,0.5303030303030303,0.7692307692307693,0.6278026905829597,26.83428571428615,1139,91,11.109688888888888
Calb_251210_122327,13,dsb4updn_median_200_12b,20,62,54,29,0.5344827586206896,0.6813186813186813,0.5990338164251208,27.034946236558515,774,91,10.954382222222222
Calb_251210_121141,15,dsb4updn_median_200_12b,20,44,60,25,0.4230769230769231,0.6376811594202898,0.5086705202312138,24.946212121211417,797,69,10.848568888888888
Calb_251210_115904,15,dsb4updn_median_200_12b,20,40,50,16,0.4444444444444444,0.7142857142857143,0.5479452054794521,23.64999999999709,681,56,11.571626666666667
2025-09-22_17-55-26,26,dsb4updn_median_200_12b,2,121,31,64,0.7960526315789473,0.654054054054054,0.7181008902077152,30.03691460055192,1566,185,10.399793333333333
2025-09-24_11-34-51,30,dsb4updn_median_200_12b,2,4,1,67,0.8,0.056338028169014086,0.10526315789473684,37.091666666680794,15,71,6.631564999999999
2025-09-24_10-24-40,30,dsb4updn_median_200_12b,2,34,12,58,0.7391304347826086,0.3695652173913043,0.49275362318840565,41.07549019607776,201,92,10.413201666666668
2025-09-25_11-21-53,21,dsb4updn_median_200_12b,2,73,7,129,0.9125,0.3613861386138614,0.5177304964539007,32.365753424655104,431,202,10.375891666666666
2025-09-23_16-17-52,24,dsb4updn_median_200_12b,2,15,3,57,0.8333333333333334,0.20833333333333334,0.33333333333333337,27.53555555555504,62,72,10.371521111111111
2025-09-25_16-41-14,21,dsb4updn_median_200_12b,2,87,38,57,0.696,0.6041666666666666,0.6468401486988846,34.66513409961571,887,144,10.42450111111111
2025-09-24_15-13-10,14,dsb4updn_median_200_12b,2,70,10,14,0.875,0.8333333333333334,0.8536585365853658,25.956666666667196,827,84,5.505122777777777
2025-09-22_17-42-27,24,dsb4updn_median_200_12b,2,28,7,81,0.8,0.25688073394495414,0.3888888888888889,44.30714285714547,164,109,10.506606666666666
2025-09-25_12-52-22,25,dsb4updn_median_200_12b,2,6,35,42,0.14634146341463414,0.125,0.1348314606741573,40.87222222222135,86,48,10.408511666666667
2025-09-23_15-50-26,28,dsb4updn_median_200_12b,2,78,24,61,0.7647058823529411,0.5611510791366906,0.6473029045643153,30.384188034189485,555,139,10.387617777777779
2025-09-24_14-22-55,25,dsb4updn_median_200_12b,2,259,24,5,0.9151943462897526,0.9810606060606061,0.9469835466179158,19.173230373230986,5386,264,6.399816666666666
2025-09-24_16-29-07,5,dsb4updn_median_200_12b,2,29,76,11,0.2761904761904762,0.725,0.4,21.467816091952752,829,40,10.618442222222223
2025-09-24_17-38-17,13,dsb4updn_median_200_12b,2,12,31,3,0.27906976744186046,0.8,0.4137931034482758,43.01666666665551,184,15,10.479719999999999
Calbai32FPGA_251003_144832,11,dsb4updn_median_200_12b,2,134,41,59,0.7657142857142857,0.694300518134715,0.7282608695652173,27.83905472636987,1305,193,11.366826666666666
PV01ai32FPGA_250611_122326,20,dsb4updn_median_200_12b,2,114,43,55,0.7261146496815286,0.6745562130177515,0.6993865030674846,25.82865497075853,1731,169,11.670613333333334
PV01ai32FPGA_250611_115923,29,dsb4updn_median_200_12b,2,79,13,131,0.8586956521739131,0.3761904761904762,0.5231788079470199,25.731223628694206,952,210,11.266702222222222
Calbai32FPGA_251003_150055,5,dsb4updn_median_200_12b,2,136,53,50,0.7195767195767195,0.7311827956989247,0.7253333333333333,27.214705882355236,1556,186,11.173404444444445
Calb_251210_115904,15,dsb4updn_median_200_12b,2,38,63,18,0.37623762376237624,0.6785714285714286,0.484076433121019,23.358771929821064,759,56,11.571626666666667
Calb_251211_105518,12,dsb4updn_median_200_12b,2,113,87,18,0.565,0.8625954198473282,0.6827794561933535,31.202949852507512,2143,131,10.845724444444445
Calb_251211_110650,5,dsb4updn_median_200_12b,2,60,66,8,0.47619047619047616,0.8823529411764706,0.6185567010309277,26.68166666666487,1028,68,10.853688888888888
Calb_251211_104316,5,dsb4updn_median_200_12b,2,89,118,15,0.42995169082125606,0.8557692307692307,0.572347266881029,28.84307116104705,2036,104,11.098311111111112
Calb_251210_165332,15,dsb4updn_median_200_12b,2,77,54,14,0.5877862595419847,0.8461538461538461,0.6936936936936936,26.355844155845688,1095,91,11.109688888888888
Calb_251209_160255,11,dsb4updn_median_200_12b,2,54,30,12,0.6428571428571429,0.8181818181818182,0.7200000000000001,24.016666666664268,1053,66,5.828693333333334
Calb_251210_164150,15,dsb4updn_median_200_12b,2,86,74,32,0.5375,0.7288135593220338,0.618705035971223,26.908527131786308,1242,118,10.902613333333333
Calb_251210_162849,15,dsb4updn_median_200_12b,2,87,74,26,0.5403726708074534,0.7699115044247787,0.635036496350365,26.429501915708165,1350,113,11.705315555555556
Calb_251210_122327,13,dsb4updn_median_200_12b,2,66,40,25,0.6226415094339622,0.7252747252747253,0.6700507614213198,25.639898989897947,912,91,10.954382222222222
Calb_251210_121141,15,dsb4updn_median_200_12b,2,44,60,25,0.4230769230769231,0.6376811594202898,0.5086705202312138,23.713636363635406,937,69,10.848568888888888
2025-09-23_15-50-26,28,dsb4updn_median_200_12b,0,86,27,53,0.7610619469026548,0.6187050359712231,0.6825396825396826,31.984108527131653,696,139,10.387617777777779
2025-09-24_10-24-40,30,dsb4updn_median_200_12b,0,37,13,55,0.74,0.40217391304347827,0.5211267605633803,38.151351351353085,193,92,10.413201666666668
2025-09-22_17-42-27,24,dsb4updn_median_200_12b,0,30,18,79,0.625,0.27522935779816515,0.3821656050955414,40.14777777777866,193,109,10.506606666666666
2025-09-25_11-21-53,21,dsb4updn_median_200_12b,0,88,16,114,0.8461538461538461,0.43564356435643564,0.5751633986928104,33.66439393939213,544,202,10.375891666666666
2025-09-22_17-55-26,26,dsb4updn_median_200_12b,0,133,38,52,0.7777777777777778,0.7189189189189189,0.747191011235955,27.74360902255653,1813,185,10.399793333333333
2025-09-25_16-41-14,21,dsb4updn_median_200_12b,0,82,42,62,0.6612903225806451,0.5694444444444444,0.6119402985074627,33.317073170729934,1065,144,10.42450111111111
2025-09-24_11-34-51,30,dsb4updn_median_200_12b,0,4,2,67,0.6666666666666666,0.056338028169014086,0.1038961038961039,42.20833333332757,12,71,6.631564999999999
2025-09-24_15-13-10,14,dsb4updn_median_200_12b,0,68,12,16,0.85,0.8095238095238095,0.8292682926829269,24.808823529412035,819,84,5.505122777777777
2025-09-24_14-22-55,25,dsb4updn_median_200_12b,0,258,26,6,0.9084507042253521,0.9772727272727273,0.9416058394160584,20.719379844961814,5116,264,6.399816666666666
2025-09-25_12-52-22,25,dsb4updn_median_200_12b,0,9,65,39,0.12162162162162163,0.1875,0.1475409836065574,33.59259259259003,195,48,10.408511666666667
2025-09-23_16-17-52,24,dsb4updn_median_200_12b,0,16,6,56,0.7272727272727273,0.2222222222222222,0.3404255319148936,29.004166666668425,81,72,10.371521111111111
2025-09-24_16-29-07,5,dsb4updn_median_200_12b,0,32,79,8,0.2882882882882883,0.8,0.423841059602649,24.886458333332726,717,40,10.618442222222223
2025-09-24_17-38-17,13,dsb4updn_median_200_12b,0,10,28,5,0.2631578947368421,0.6666666666666666,0.3773584905660377,41.11666666666069,169,15,10.479719999999999
PV01ai32FPGA_250611_122326,20,dsb4updn_median_200_12b,0,103,34,66,0.7518248175182481,0.6094674556213018,0.673202614379085,22.616181229770802,1567,169,11.670613333333334
PV01ai32FPGA_250611_115923,29,dsb4updn_median_200_12b,0,72,10,138,0.8780487804878049,0.34285714285714286,0.4931506849315069,31.117129629630263,699,210,11.266702222222222
Calbai32FPGA_251003_144832,11,dsb4updn_median_200_12b,0,134,37,59,0.783625730994152,0.694300518134715,0.7362637362637363,27.40472636815937,1265,193,11.366826666666666
Calbai32FPGA_251003_150055,5,dsb4updn_median_200_12b,0,149,61,37,0.7095238095238096,0.8010752688172043,0.7525252525252526,24.430648769576752,1925,186,11.173404444444445
Calb_251210_115904,15,dsb4updn_median_200_12b,0,42,56,14,0.42857142857142855,0.75,0.5454545454545454,28.55952380952069,617,56,11.571626666666667
Calb_251211_105518,12,dsb4updn_median_200_12b,0,106,84,25,0.5578947368421052,0.8091603053435115,0.660436137071651,30.788679245283486,2108,131,10.845724444444445
Calb_251210_165332,15,dsb4updn_median_200_12b,0,63,43,28,0.5943396226415094,0.6923076923076923,0.6395939086294417,27.905820105821707,866,91,11.109688888888888
Calb_251210_122327,13,dsb4updn_median_200_12b,0,67,48,24,0.5826086956521739,0.7362637362637363,0.6504854368932038,26.33532338308404,844,91,10.954382222222222
Calb_251211_110650,5,dsb4updn_median_200_12b,0,52,50,16,0.5098039215686274,0.7647058823529411,0.6117647058823529,28.853846153844923,899,68,10.853688888888888
Calb_251211_104316,5,dsb4updn_median_200_12b,0,90,138,14,0.39473684210526316,0.8653846153846154,0.5421686746987951,25.161111111109655,2367,104,11.098311111111112
Calb_251210_162849,15,dsb4updn_median_200_12b,0,93,83,20,0.5284090909090909,0.8230088495575221,0.643598615916955,26.120430107524736,1302,113,11.705315555555556
Calb_251210_121141,15,dsb4updn_median_200_12b,0,46,53,23,0.46464646464646464,0.6666666666666666,0.5476190476190476,25.120289855070872,819,69,10.848568888888888
Calb_251209_160255,11,dsb4updn_median_200_12b,0,56,26,10,0.6829268292682927,0.8484848484848485,0.7567567567567567,26.773809523808918,874,66,5.828693333333334
Calb_251210_164150,15,dsb4updn_median_200_12b,0,91,74,27,0.5515151515151515,0.7711864406779662,0.6431095406360424,26.611355311358327,1185,118,10.902613333333333
2025-09-23_16-17-52,24,dsb4updn_median_200_13f,120,39,37,33,0.5131578947368421,0.5416666666666666,0.5270270270270271,43.110256410253875,294,72,10.371521111111111
2025-09-24_14-22-55,25,dsb4updn_median_200_13f,120,264,33,0,0.8888888888888888,1.0,0.9411764705882353,22.03863636363689,7932,264,6.399816666666666
2025-09-22_17-55-26,26,dsb4updn_median_200_13f,120,168,100,17,0.6268656716417911,0.9081081081081082,0.7417218543046359,43.37043650793581,2204,185,10.399793333333333
2025-09-25_16-41-14,21,dsb4updn_median_200_13f,120,115,116,29,0.49783549783549785,0.7986111111111112,0.6133333333333334,44.38898550724401,1579,144,10.42450111111111
2025-09-24_10-24-40,30,dsb4updn_median_200_13f,120,60,54,32,0.5263157894736842,0.6521739130434783,0.5825242718446602,49.143333333334645,565,92,10.413201666666668
2025-09-23_15-50-26,28,dsb4updn_median_200_13f,120,112,81,27,0.5803108808290155,0.8057553956834532,0.6746987951807228,42.049107142857515,1254,139,10.387617777777779
2025-09-24_15-13-10,14,dsb4updn_median_200_13f,120,79,14,5,0.8494623655913979,0.9404761904761905,0.8926553672316385,33.29409282700464,1109,84,5.505122777777777
2025-09-25_11-21-53,21,dsb4updn_median_200_13f,120,141,55,61,0.7193877551020408,0.698019801980198,0.708542713567839,44.09550827422972,1102,202,10.375891666666666
2025-09-22_17-42-27,24,dsb4updn_median_200_13f,120,43,46,66,0.48314606741573035,0.3944954128440367,0.43434343434343436,54.01085271317725,407,109,10.506606666666666
2025-09-25_12-52-22,25,dsb4updn_median_200_13f,120,20,160,28,0.1111111111111111,0.4166666666666667,0.17543859649122806,53.21499999999605,573,48,10.408511666666667
2025-09-24_11-34-51,30,dsb4updn_median_200_13f,120,14,19,57,0.42424242424242425,0.19718309859154928,0.2692307692307692,51.94523809523902,91,71,6.631564999999999
2025-09-24_16-29-07,5,dsb4updn_median_200_13f,120,36,207,4,0.14814814814814814,0.9,0.254416961130742,37.71666666666575,1492,40,10.618442222222223
2025-09-24_17-38-17,13,dsb4updn_median_200_13f,120,15,91,0,0.14150943396226415,1.0,0.24793388429752064,38.34444444443543,494,15,10.479719999999999
Calbai32FPGA_251003_144832,11,dsb4updn_median_200_13f,120,161,114,32,0.5854545454545454,0.8341968911917098,0.688034188034188,39.166873706004665,2074,193,11.366826666666666
Calbai32FPGA_251003_150055,5,dsb4updn_median_200_13f,120,172,129,14,0.5714285714285714,0.9247311827956989,0.7063655030800821,38.002325581397464,2472,186,11.173404444444445
PV01ai32FPGA_250611_122326,20,dsb4updn_median_200_13f,120,141,174,28,0.44761904761904764,0.834319526627219,0.5826446280991736,34.69929078014049,2351,169,11.670613333333334
PV01ai32FPGA_250611_115923,29,dsb4updn_median_200_13f,120,121,48,89,0.7159763313609467,0.5761904761904761,0.6385224274406331,40.7308539944929,1140,210,11.266702222222222
Calb_251210_165332,15,dsb4updn_median_200_13f,120,86,144,5,0.3739130434782609,0.945054945054945,0.5358255451713395,39.65077519379947,1830,91,11.109688888888888
Calb_251211_104316,5,dsb4updn_median_200_13f,120,99,248,5,0.28530259365994237,0.9519230769230769,0.4390243902439024,38.67710437710349,2769,104,11.098311111111112
Calb_251209_160255,11,dsb4updn_median_200_13f,120,61,52,5,0.5398230088495575,0.9242424242424242,0.6815642458100558,35.128415300545655,1106,66,5.828693333333334
Calb_251211_105518,12,dsb4updn_median_200_13f,120,123,183,8,0.4019607843137255,0.9389312977099237,0.5629290617848971,46.38184281842777,2421,131,10.845724444444445
Calb_251210_164150,15,dsb4updn_median_200_13f,120,112,153,6,0.4226415094339623,0.9491525423728814,0.5848563968668408,38.593750000002466,1990,118,10.902613333333333
Calb_251210_121141,15,dsb4updn_median_200_13f,120,60,166,9,0.26548672566371684,0.8695652173913043,0.4067796610169492,38.97777777777798,1423,69,10.848568888888888
Calb_251210_115904,15,dsb4updn_median_200_13f,120,52,180,4,0.22413793103448276,0.9285714285714286,0.3611111111111111,39.25897435896975,1228,56,11.571626666666667
Calb_251210_162849,15,dsb4updn_median_200_13f,120,106,153,7,0.4092664092664093,0.9380530973451328,0.5698924731182796,37.78301886792405,2106,113,11.705315555555556
Calb_251210_122327,13,dsb4updn_median_200_13f,120,82,152,9,0.3504273504273504,0.9010989010989011,0.5046153846153846,37.326016260163,1464,91,10.954382222222222
Calb_251211_110650,5,dsb4updn_median_200_13f,120,67,149,1,0.3101851851851852,0.9852941176470589,0.47183098591549294,41.66517412935235,1504,68,10.853688888888888
2025-09-24_14-22-55,25,dsb4updn_median_200_13f,20,264,22,0,0.9230769230769231,1.0,0.9600000000000001,22.618181818182343,7727,264,6.399816666666666
2025-09-24_11-34-51,30,dsb4updn_median_200_13f,20,22,13,49,0.6285714285714286,0.30985915492957744,0.4150943396226415,49.66969696969822,98,71,6.631564999999999
2025-09-25_12-52-22,25,dsb4updn_median_200_13f,20,21,126,27,0.14285714285714285,0.4375,0.2153846153846154,48.56190476190221,435,48,10.408511666666667
2025-09-25_16-41-14,21,dsb4updn_median_200_13f,20,116,108,28,0.5178571428571429,0.8055555555555556,0.6304347826086957,47.18649425287079,1563,144,10.42450111111111
2025-09-24_10-24-40,30,dsb4updn_median_200_13f,20,62,56,30,0.5254237288135594,0.6739130434782609,0.5904761904761905,45.39086021505512,577,92,10.413201666666668
2025-09-23_15-50-26,28,dsb4updn_median_200_13f,20,113,75,26,0.601063829787234,0.8129496402877698,0.691131498470948,43.854277286136124,1225,139,10.387617777777779
2025-09-22_17-42-27,24,dsb4updn_median_200_13f,20,45,44,64,0.5056179775280899,0.41284403669724773,0.45454545454545453,46.64666666666684,411,109,10.506606666666666
2025-09-22_17-55-26,26,dsb4updn_median_200_13f,20,168,99,17,0.6292134831460674,0.9081081081081082,0.743362831858407,42.438690476189606,2263,185,10.399793333333333
